SUBMISSION_ID,COMMON_NAME,SCIENTIFIC_NAME,TAXONOMIC_ORDER,COUNT,STATE_PROVINCE,COUNTY,LOCATION_ID,LOCATION,LATITUDE,LONGITUDE,DATE,TIME,PROTOCOL,DURATION_MIN,ALL_OBS_REPORTED,DISTANCE_TRAVELED_KM,AREA_COVERED_HA,NUMBER_OF_OBSERVERS,BREEDING_CODE,OBSERVATION_DETAILS,CHECKLIST_COMMENTS,ML_CATALOG_NUMBERS,PROVINCE_FR,PROVINCE_EN,COUNTRY_FR,COUNTRY_EN,DATE_FR,DATE_EN,MJD,MJD_END,LOCSTR,ENGLISH_NAME,ORDER,FAMILY,SORT,EBIRD_CODE,SCIENTIFIC_NAME_NOSSP,YEAR
S39799063,Carouge à épaulettes,Agelaius phoeniceus,32676,6,CA-QC,Les Collines-de-l'Outaouais,L6309848,"Parc de la Gatineau, Rue du Quartz",45.5,-75.81667,2010-04-04,07:05 PM,Historical,105,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 890608. Observateurs : Jean-Pierre Artigau, Étienne Artigau, Myriam Hadiri.",nan,Québec,Quebec,Canada,Canada,,,55290.79513888889,55290.868055555555,453000N754900W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2010
S39799135,Carouge à épaulettes,Agelaius phoeniceus,32676,1,CA-QC,Les Collines-de-l'Outaouais,L2201003,"Parc de la Gatineau, Belvédère Champlain",45.5083255,-75.912767,1996-05-16,nan,Historical,235,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 294221. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,50219.5,50219.663194444445,453029N755445W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1996
S39797925,Carouge à épaulettes,Agelaius phoeniceus,32676,2,CA-QC,Les Collines-de-l'Outaouais,L2514612,"Parc de la Gatineau, Lac Philippe",45.6027858,-75.996809,1990-05-26,nan,Historical,210,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 168381. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48037.5,48037.645833333336,453610N755948W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1990
S39799055,Carouge à épaulettes,Agelaius phoeniceus,32676,3,CA-QC,Les Collines-de-l'Outaouais,L2514612,"Parc de la Gatineau, Lac Philippe",45.6027858,-75.996809,1990-06-02,nan,Historical,190,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 168626. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48044.5,48044.631944444445,453610N755948W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1990
S39798997,Carouge à épaulettes,Agelaius phoeniceus,32676,12,CA-QC,Les Collines-de-l'Outaouais,L6309566,Quyon,45.51667,-76.23333,1991-06-02,nan,Historical,35,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 169191. Observateurs : G Dup, Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48409.5,48409.524305555555,453100N761359W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1991
S39798869,Carouge à épaulettes,Agelaius phoeniceus,32676,34,CA-QC,Les Collines-de-l'Outaouais,L6309577,Quyon,45.51667,-76.23333,1992-06-28,nan,Historical,240,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 290277. Observateurs : Étienne Artigau, Jean-Pierre Artigau.",nan,Québec,Quebec,Canada,Canada,,,48801.5,48801.666666666664,453100N761359W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1992
S39799152,Carouge à épaulettes,Agelaius phoeniceus,32676,15,CA-QC,Les Collines-de-l'Outaouais,L6309603,Quyon,45.51667,-76.23333,1997-03-29,nan,Historical,60,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 295398. Observateurs : Jean-Pierre Artigau, Étienne Artigau, Anne Artigau.",nan,Québec,Quebec,Canada,Canada,,,50536.5,50536.541666666664,453100N761359W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1997
S40488060,Carouge à épaulettes,Agelaius phoeniceus,32676,10,CA-QC,Les Collines-de-l'Outaouais,L3145508,RN de Breckenridge,45.4938939,-75.9507179,1990-06-17,nan,Historical,100,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 168638. Observateurs : Anne Artigau, Étienne Artigau, Roger Roussel.",nan,Québec,Quebec,Canada,Canada,,,48059.5,48059.569444444445,452938N755702W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1990
S39799012,Carouge à épaulettes,Agelaius phoeniceus,32676,15,CA-QC,Les Collines-de-l'Outaouais,L3145508,RN de Breckenridge,45.4938939,-75.9507179,1991-06-02,nan,Historical,60,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 169190. Observateurs : G Dup, Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,48409.5,48409.541666666664,452938N755702W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1991
S39795684,Carouge à épaulettes,Agelaius phoeniceus,32676,3,CA-QC,Les Collines-de-l'Outaouais,L9747343,Sentier des chutes Luskville,45.5339449,-75.9937481,1986-04-05,nan,Historical,175,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 104140. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,46525.5,46525.62152777778,453202N755937W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1986
S39799156,Carouge à épaulettes,Agelaius phoeniceus,32676,3,CA-QC,Les Collines-de-l'Outaouais,L9747343,Sentier des chutes Luskville,45.5339449,-75.9937481,1995-06-18,nan,Historical,140,1,nan,nan,3,nan,nan,"Feuillet d'ÉPOQ no 292786. Observateurs : Étienne Artigau, Jean-Pierre Artigau, Anne Artigau.",nan,Québec,Quebec,Canada,Canada,,,49886.5,49886.59722222222,453202N755937W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1995
S71701091,Carouge à épaulettes,Agelaius phoeniceus,32676,3,CA-QC,Les Jardins-de-Napierville,L6021011,Parc Safari,45.0408739,-73.524766,2020-07-21,12:00 PM,eBird - Traveling Count,150,0,3.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59051.5,59051.604166666664,450227N733129W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S39799084,Carouge à épaulettes,Agelaius phoeniceus,32676,3,CA-QC,Les Laurentides,L6148438,"Parc linéaire Le P'tit Train du Nord, Secteur Lac Carré",46.131445,-74.4766556,2004-05-15,nan,Historical,230,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 602194. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,53140.5,53140.65972222222,460753N742835W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2004
S39799096,Carouge à épaulettes,Agelaius phoeniceus,32676,3,CA-QC,Les Laurentides,L6148438,"Parc linéaire Le P'tit Train du Nord, Secteur Lac Carré",46.131445,-74.4766556,2004-05-16,nan,Historical,300,1,nan,nan,2,nan,nan,"Feuillet d'ÉPOQ no 602196. Observateurs : Jean-Pierre Artigau, Étienne Artigau.",nan,Québec,Quebec,Canada,Canada,,,53141.5,53141.708333333336,460753N742835W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2004
S18575581,Carouge à épaulettes,Agelaius phoeniceus,32676,X,US-OH,Lucas,L756394,"Magee Marsh, Causeway Marshes",41.6252594,-83.1825757,1994-05-22,nan,Historical,0,1,nan,nan,1,nan,nan,nan,nan,Ohio,Ohio,États-Unis,United States,,,49494.5,49494.5,413730N831057W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,1994
S90763049,Carouge à épaulettes,Agelaius phoeniceus,32676,8,CA-QC,Mirabel,L15516802,"Blainville, Québec, CA",45.6947479,-73.9139499,2021-06-25,01:36 PM,eBird - Traveling Count,31,1,2.18,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59390.566666666666,59390.58819444444,454141N735450W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2021
S72080747,Carouge à épaulettes,Agelaius phoeniceus,32676,2,CA-QC,Montmagny,L2341473,"Quai, Montmagny",46.9900351,-70.5537901,2020-08-03,01:23 PM,eBird - Traveling Count,116,1,5.68,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59064.55763888889,59064.638194444444,465924N703313W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S69403745,Carouge à épaulettes,Agelaius phoeniceus,32676,1,CA-QC,Montréal,L11507585,"7409 Rue Jean-Chevalier, Montréal, Québec, CA",45.4393766,-73.612102,2020-05-21,06:11 AM,eBird - Traveling Count,23,1,.61,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58990.25763888889,58990.273611111115,452621N733643W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S87666117,Carouge à épaulettes,Agelaius phoeniceus,32676,3,CA-QC,Montréal,L247704,Arboretum Morgan,45.428871,-73.9520833,2021-05-09,02:14 PM,eBird - Traveling Count,147,1,6.6,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59343.59305555555,59343.695138888885,452543N735707W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2021
S23806874,Carouge à épaulettes,Agelaius phoeniceus,32676,20,CA-QC,Montréal,L2880076,Canal de Lachine,45.431389,-73.664167,2015-06-06,05:45 AM,eBird - Traveling Count,120,1,3.,nan,1,M Multiples (7+) individus chantant,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57179.239583333336,57179.32291666667,452553N733951W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2015
S113212745,Carouge à épaulettes,Agelaius phoeniceus,32676,14,CA-QC,Montréal,L3046734,Centrale Rivière des Prairies,45.5885907,-73.6527729,2022-06-18,03:17 PM,eBird - Traveling Count,56,1,2.82,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59748.63680555556,59748.67569444445,453518N733909W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2022
S88375447,Carouge à épaulettes,Agelaius phoeniceus,32676,1,CA-QC,Montréal,L806691,Cimetières Mt-Royal & Notre-Dame-des-Neiges,45.5049279,-73.6039953,2021-05-17,08:25 AM,eBird - Traveling Count,153,1,4.06,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59351.350694444445,59351.45694444444,453017N733614W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2021
S95666816,Carouge à épaulettes,Agelaius phoeniceus,32676,1,CA-QC,Montréal,L5914558,Côte-des-Neiges,45.4858176,-73.6294305,2021-10-06,08:30 AM,eBird - Traveling Count,39,1,1.776,nan,1,nan,"Première observation en ~1000 listes dans le quartier Côtes-des-Neiges. Entendu au loin par un matin brumeux, enregistré avec un iPhone.",nan,375694501,Québec,Quebec,Canada,Canada,,,59493.354166666664,59493.38125,452908N733745W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2021
S68207944,Carouge à épaulettes,Agelaius phoeniceus,32676,20,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-05-01,04:03 PM,eBird - Traveling Count,142,1,2.56,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58970.66875,58970.76736111111,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S68269788,Carouge à épaulettes,Agelaius phoeniceus,32676,10,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-05-02,03:42 PM,eBird - Traveling Count,49,1,1.71,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58971.65416666667,58971.68819444445,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S68344323,Carouge à épaulettes,Agelaius phoeniceus,32676,30,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-05-03,03:42 PM,eBird - Traveling Count,85,1,2.95,nan,1,M Multiples (7+) individus chantant,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58972.65416666667,58972.71319444445,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S68431176,Carouge à épaulettes,Agelaius phoeniceus,32676,15,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-05-05,06:12 AM,eBird - Traveling Count,78,1,2.38,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58974.25833333333,58974.3125,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S69022405,Carouge à épaulettes,Agelaius phoeniceus,32676,100,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-05-14,05:55 AM,eBird - Traveling Count,165,1,2.,nan,1,CN Transport de matériel de nidification,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58983.24652777778,58983.36111111112,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S69168025,Carouge à épaulettes,Agelaius phoeniceus,32676,30,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-05-16,04:09 PM,eBird - Traveling Count,48,1,1.82,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58985.67291666667,58985.70625,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S69281057,Carouge à épaulettes,Agelaius phoeniceus,32676,20,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-05-18,03:17 PM,eBird - Traveling Count,60,1,1.74,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58987.63680555556,58987.67847222222,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S69747029,Carouge à épaulettes,Agelaius phoeniceus,32676,35,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-05-28,05:59 AM,eBird - Traveling Count,157,1,4.01,nan,1,CN Transport de matériel de nidification,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58997.24930555555,58997.35833333333,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S70336717,Carouge à épaulettes,Agelaius phoeniceus,32676,25,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-06-12,06:00 AM,eBird - Traveling Count,78,1,1.2,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59012.25,59012.30416666667,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S70783016,Carouge à épaulettes,Agelaius phoeniceus,32676,15,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-06-24,03:10 PM,eBird - Traveling Count,36,1,1.74,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59024.631944444445,59024.65694444445,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S72257289,Carouge à épaulettes,Agelaius phoeniceus,32676,5,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2020-08-09,02:33 PM,eBird - Traveling Count,93,1,2.78,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59070.60625,59070.67083333333,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S84215302,Carouge à épaulettes,Agelaius phoeniceus,32676,32,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2021-03-27,03:05 PM,eBird - Traveling Count,84,1,3.18,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59300.62847222222,59300.68680555555,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2021
S84871095,Carouge à épaulettes,Agelaius phoeniceus,32676,5,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2021-04-05,02:01 PM,eBird - Traveling Count,114,1,3.51,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59309.584027777775,59309.663194444445,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2021
S85840552,Carouge à épaulettes,Agelaius phoeniceus,32676,10,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2021-04-18,02:54 PM,eBird - Traveling Count,89,1,2.51,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59322.620833333334,59322.68263888889,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2021
S86838630,Carouge à épaulettes,Agelaius phoeniceus,32676,20,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2021-05-01,03:54 PM,eBird - Traveling Count,61,1,2.48,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59335.6625,59335.70486111111,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2021
S91951565,Carouge à épaulettes,Agelaius phoeniceus,32676,20,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2021-07-18,02:18 PM,eBird - Traveling Count,113,1,3.19,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59413.59583333333,59413.674305555556,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2021
S109365822,Carouge à épaulettes,Agelaius phoeniceus,32676,45,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2022-05-08,01:53 PM,eBird - Traveling Count,128,1,2.954,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59707.57847222222,59707.66736111111,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2022
S113685551,Carouge à épaulettes,Agelaius phoeniceus,32676,15,CA-QC,Montréal,L1912155,Domaine St-Paul,45.4546332,-73.5529532,2022-06-24,12:58 PM,eBird - Traveling Count,134,1,2.5,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,59754.54027777778,59754.63333333333,452716N733310W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2022
S29800751,Carouge à épaulettes,Agelaius phoeniceus,32676,8,CA-QC,Montréal,L165056,Jardin botanique de Montréal,45.5596562,-73.5626078,2016-05-20,01:40 PM,eBird - Traveling Count,140,1,4.,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57528.569444444445,57528.666666666664,453334N733345W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2016
S67800826,Carouge à épaulettes,Agelaius phoeniceus,32676,4,CA-QC,Montréal,L9321542,"PN du Bois-de-Liesse, Secteur de la Péninsule",45.5094992,-73.7578323,2020-04-25,03:00 PM,eBird - Traveling Count,90,1,4.14,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58964.625,58964.6875,453034N734528W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S67852338,Carouge à épaulettes,Agelaius phoeniceus,32676,2,CA-QC,Montréal,L9321506,"PN du Bois-de-Liesse, Secteur des Bois-Francs",45.4963204,-73.7763793,2020-04-26,01:21 PM,eBird - Traveling Count,101,1,5.43,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58965.55625,58965.62638888889,452946N734634W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S67134629,Carouge à épaulettes,Agelaius phoeniceus,32676,5,CA-QC,Montréal,L894569,"PN du Bois-de-Liesse, Secteurs des Champs",45.502968,-73.7643665,2020-04-13,12:12 PM,eBird - Traveling Count,55,1,2.11,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58952.50833333333,58952.54652777778,453010N734551W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S67192486,Carouge à épaulettes,Agelaius phoeniceus,32676,11,CA-QC,Montréal,L894569,"PN du Bois-de-Liesse, Secteurs des Champs",45.502968,-73.7643665,2020-04-14,04:55 PM,eBird - Traveling Count,74,1,3.58,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58953.70486111111,58953.75625,453010N734551W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S67478627,Carouge à épaulettes,Agelaius phoeniceus,32676,5,CA-QC,Montréal,L894569,"PN du Bois-de-Liesse, Secteurs des Champs",45.502968,-73.7643665,2020-04-19,11:49 AM,eBird - Traveling Count,98,1,4.91,nan,2,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58958.49236111111,58958.56041666667,453010N734551W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
S18566819,Carouge à épaulettes,Agelaius phoeniceus,32676,1,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2006-05-07,05:25 PM,eBird - Casual Observation,nan,0,nan,nan,1,nan,nan,nan,34524111,Québec,Quebec,Canada,Canada,,,53862.725694444445,nan,453036N735243W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2006
S18566981,Carouge à épaulettes,Agelaius phoeniceus,32676,1,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2006-06-24,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,34383951 34383961,Québec,Quebec,Canada,Canada,,,53910.5,53910.5,453036N735243W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2006
S18567242,Carouge à épaulettes,Agelaius phoeniceus,32676,1,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2010-05-15,nan,eBird - Casual Observation,0,0,nan,nan,1,nan,nan,nan,34523581,Québec,Quebec,Canada,Canada,,,55331.5,55331.5,453036N735243W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2010
S18567084,Carouge à épaulettes,Agelaius phoeniceus,32676,10,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2011-05-23,01:52 PM,eBird - Casual Observation,nan,0,nan,nan,1,nan,nan,nan,34384251,Québec,Quebec,Canada,Canada,,,55704.57777777778,nan,453036N735243W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2011
S23305116,Carouge à épaulettes,Agelaius phoeniceus,32676,30,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2015-05-08,09:05 AM,eBird - Traveling Count,180,1,4.,nan,1,M Multiples (7+) individus chantant,nan,nan,nan,Québec,Quebec,Canada,Canada,,,57150.37847222222,57150.50347222222,453036N735243W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2015
S37216123,Carouge à épaulettes,Agelaius phoeniceus,32676,10,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2017-05-28,03:00 PM,eBird - Traveling Count,90,1,2.,nan,4,nan,nan,<br />Soumise à partir de eBird Android 1.2.5,nan,Québec,Quebec,Canada,Canada,,,57901.625,57901.6875,453036N735243W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2017
S46790832,Carouge à épaulettes,Agelaius phoeniceus,32676,6,CA-QC,Montréal,L166210,PN du Bois-de-l'île-Bizard,45.5100537,-73.8786578,2018-06-25,02:50 PM,eBird - Traveling Count,64,1,2.05,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58294.618055555555,58294.6625,453036N735243W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2018
S69223939,Carouge à épaulettes,Agelaius phoeniceus,32676,7,CA-QC,Montréal,L476082,PN du Cap-St-Jacques,45.4645346,-73.9315517,2020-05-17,01:16 PM,eBird - Traveling Count,112,1,4.91,nan,1,nan,nan,nan,nan,Québec,Quebec,Canada,Canada,,,58986.552777777775,58986.63055555555,452752N735553W,Red-winged Blackbird,Passeriformes,Icteridae,32676,rewbla,Agelaius phoeniceus,2020
